,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Class
0,-0.496747359844554,0.1498095803122853,0.3975675332133057,-0.10845841728761911,-0.2885928196230329,-0.06398161923644266,-0.052352873922466986,-0.18364117451652046,-0.16860035592010816,0.03349656164477124,-0.13224177681868213,-0.0189970180937369,-0.08838148327291044,-0.17066213806391423,0.042907644856784125,-0.005089216741765566,-0.10971381945813538,0.05941202547697118,-0.00029375464329879533,0.1183896461396586,-0.02505387561941013,-0.12910268633098135,-0.11530004640105308,0.002583742548843052,0.026795129513425383,-0.006495556235796069,0.0981279784955483,-0.12360175774111094,-0.048245803981921465,0.06458071428878279,-0.01997995958478056,-0.12360978914403509,0.016507520202563544,0.006550105254672669,0.011584578107336216,0.08432888264230497,0.1598477083600318,0.05855927015659247,0.0038709026339438036,0.4363636363636364,0.05463006099160897,0.7660292890204113,0.1403438105014228,0.054739180932182,0.049507803121248514,0.17191977077363896,0.15471399416353546,0.04539886776343593,0.0,0.1876675603217158,0.08083094273616248,0.3119828193684775,0.0006497336946764583,0.05318435754189944,0.4267936607718904,0.021016132588097175,0.052424336251000986,0.09140611652144201,0.03925730432586077,0.0008228554693657133,0.0,0.0,0.5390739038763042,0.008394995098884125,1.0,1
1,-0.573408038989206,-0.30341016969915147,0.06852670300984398,0.39947773929156194,-0.22481156246526796,0.12198616577965109,-0.01922520818710482,-0.1726190074166455,0.03996388421650583,0.09787233448315259,-0.05676782924208622,0.1948585824857931,0.04721486087488311,-0.013702922879985738,0.043946675572958276,-0.06039455968074254,0.09755916941121971,0.09558903282188544,-0.08718086423068251,-0.08804833379305278,0.019426000886334335,-0.0923958084138013,0.1602225315840008,0.028539968282517484,0.024747694161540445,0.0509779906962328,0.061755562210944234,0.05598941835363185,-0.00833323859044396,0.08371364569677871,-0.06021684150351307,-0.06554319135109704,0.031043652886240693,-0.008825579971924753,0.029494295332003966,0.03162333099086437,0.12729928113189265,0.007896269820896109,0.0,0.49090909090909096,0.058558727404813285,0.5004476819182032,0.10279882018165046,0.3019113265666818,0.07847710512776539,0.23610315186246417,0.22106086326269814,0.02386320488590754,0.0,0.25335120643431636,0.05590380157491509,0.2348209791617731,0.01808995392020244,0.20558659217877093,0.14151185296696392,0.0,0.35383525158823326,0.22620878182128823,0.1325347157993444,0.0,0.011902185674096516,0.011796323396008933,0.14578715467373085,0.0031359283526662227,1.0,1
2,-0.39607749205588627,0.6487082094425914,0.11327580407540463,-0.22958037107840953,-0.08180855483282473,-0.18786110467701436,0.034237757324482365,-0.02136646660299966,-0.06901788962999111,-0.007130437293008413,0.14493567127268453,-0.13690274016359824,0.11975313150099018,0.1027614396657334,-0.04102725142229747,0.02430438785468143,0.016981602104013695,-0.0022187557140085435,-0.012431450921607313,-0.09083250776665308,-0.012963319864326198,-0.05995243894939547,-0.005543088528114504,0.09651984395245758,0.02807414200924051,-0.03823110549818528,-0.04495831925314839,0.13551720519497987,-0.024799128116112606,0.02009580754682394,0.09442262136400831,-0.015478129811738047,-0.01395707736828518,0.09183954128255893,0.011156229538826038,0.09416725228390722,0.4068537692316774,0.26359570308643193,0.0,0.7818181818181819,0.04559198630589337,0.6391759617573413,0.11041956315536441,0.17772559713174768,0.07091064997427542,0.22234957020057305,0.03126132483930649,0.048044971972961904,0.05690556751768687,0.35656836461126007,0.3838513240186615,0.3007214523002584,0.03655606945311231,0.1349720670391061,1.0,0.0,0.08589681730092065,0.298137707158722,0.0787745001833623,0.0008014038674440229,0.0,0.054409463580738705,0.5250175704168243,0.0007379964693410185,1.0,1
3,-0.3660056121711797,0.2957190542804268,-0.19015267100474625,-0.32669704251677373,0.0008182474951573894,0.05246556103818649,0.03426545424257383,0.028333487386067797,-0.000301870184396775,0.11602535855006511,0.05169141899137496,-0.11112435287300197,0.037735336133686855,-0.15765602873269532,0.05631969182784978,-0.02975439018424432,-0.088202876377931,0.01714185780947515,-0.0010680768827768586,-0.04099531347491787,-0.08150678579685378,0.019538590515406903,-0.0255376724001055,-0.039597518506718984,-0.0737389050059036,0.010827009196787677,-0.055436748039881384,-0.04351491875747522,0.07193855233403879,-0.024200075414313016,-0.011493028634748905,-0.027635335798201252,-0.05528689803376083,0.07385496737589657,-0.052622088693441815,0.02389318341531975,0.029063088453464996,0.007163168183882623,0.0037075125786314644,0.6,0.046953007723461865,0.34726458760148726,0.12499837580073025,0.24046861586628285,0.16290859200823188,0.1959885386819484,0.20152015106143548,0.05773805820785701,0.0028709115144058247,0.3297587131367292,0.09771553548914177,0.39196671252642523,0.03283719896384574,0.058994413407821224,1.0,0.08092645996146396,0.022098044070294427,0.21100290449342213,0.047632290130289065,0.0006244281515900767,0.018177883574983768,0.05075531241644266,0.37826404281775416,0.003990575915442198,1.0,1
4,-0.374010274371102,0.4019889457623638,-0.14407361943200078,-0.3590847774505362,-0.16994562755830342,-0.13515012824440908,0.211681566041215,0.040174037289823945,-0.13228725292763382,0.10273864144582076,-0.04458949980957242,-0.07048940285304649,-0.10436336949146997,0.06803954049959333,-0.039796714130126594,0.04753397105577646,-0.0468863664222519,0.004051385394965297,0.045478256345618986,-0.013876662999914347,0.046152317501374336,-0.013976694503778433,-0.04986923754544342,-0.07437910408669855,-0.05087532076669366,-0.003242554373642257,-0.07758353181993079,0.0396287793974269,-0.07556749614964872,-0.09337885499608853,0.033246010373506114,-0.010035943787036957,0.032579107734683345,-0.03701762906480056,-0.014023283791164387,0.05692199578355587,0.13392821883647266,0.18463300487747084,0.0,0.5636363636363636,0.029874643233893994,0.40921162455421506,0.0878886708852536,0.14131697217593292,0.07268736065854915,0.2578796561604585,0.03746972095595949,0.14583498692500596,0.0634676509791859,0.453083109919571,0.16524819581579878,0.2443944834065971,0.030571680160039666,0.008044692737430168,1.0,0.0,0.06460160972029365,0.10439091064411413,0.041762430051852574,0.0,0.005410084397316597,0.07426679306660303,0.6019354489917284,0.00040160540195400434,1.0,1
5,-0.4319239687838926,0.8049353076787766,0.22368190037664457,0.31676798969014586,-0.2612368611084741,-0.00784656794614437,0.32060581670997734,0.10823464935955839,0.0105722342614286,-0.14263301844039242,0.19148960709338878,-0.09948696250136597,-0.047776995439387564,0.04428300887283039,0.11780824634866739,0.04503689851049444,-0.017410461453503525,-0.044962980394363486,0.006220499806135903,-0.20142024988687718,-0.02894081821513724,-0.1481619640846185,0.1276550583737543,0.0025239684346388173,0.014113060133758742,0.019218300189200583,0.039773083443311166,0.050926431191856844,0.007480410936401774,0.03084338856570679,-0.030814916141675672,0.021674793201003337,0.047214254783150604,-0.005809019612567318,-0.011285619108176733,0.13914265635980322,0.3070113398350528,0.11001954937698702,0.0031620781292799787,0.9090909090909091,0.08468319883764308,1.0000000000000002,0.17391925780590173,0.11874463465131545,0.10635568513119532,0.26246418338108884,0.1214594976062866,0.0640728338306622,0.050986642804545,0.34584450402144773,0.406745461227239,0.1949733230428509,0.02245000897658394,0.060558659217877085,1.0,0.04398003300504419,0.23691782132551423,0.0999487442337263,0.19627523776220637,0.00023200373817480443,0.027483228738368316,0.18988340271132928,0.5819592366329674,0.0,1.0,1
6,1.0733396012306349,0.23312229306164706,0.19903337603230695,-0.06958551031904597,0.48527480424057107,-0.007510674615581789,-0.08605213687043053,-0.32030787075567874,0.03714889511426572,-0.6550061469677267,0.21758014240083898,-0.426848648123759,0.056702791149300276,-0.1113734435598584,-0.01943225795024954,-0.1308513192017749,-0.29851063168616654,-0.02684344727796743,0.18829824540470583,0.3083146504314619,0.06615360181653956,-0.0908938110628461,0.5233749641977855,-0.3241699123837046,0.10873073747254826,0.23197716867110676,-0.03494067433419529,0.0021731520594884634,-0.09210012114125551,0.13093933689913015,0.10381187833585716,0.0016779339671207632,-0.08750891323194399,-0.09821743023193362,-0.0712275638936009,0.3766690091356289,0.2403100320941612,0.031269129756521394,0.002051986871128497,0.9454545454545454,0.11081124016271571,0.22085135442749834,0.3712139915021894,0.16797959905064888,0.07742068255873778,0.0825214899713467,0.1208110015449465,0.11013671359649221,0.0,0.15013404825737264,0.17663530222485427,0.14667964162276434,0.0,0.14592178770949718,1.0,0.0,0.03892492573180637,0.1178882624295233,0.0,0.0020803390472317637,0.0,0.2044287891785441,0.13907660701735416,1.0,0.0,1
7,-0.4556439986821522,0.03879571521217505,0.042918609145874684,-0.23073297128154982,-0.13948691931616242,-0.12443682257701992,0.11413982434996887,-0.001574395812197338,0.029158757727293413,-0.11765626801798522,0.11667657477478716,0.06673697371587638,-0.048329244385332155,-0.0017035892608626157,0.07523852595454829,-0.16782028647521496,0.019295665510636575,0.012768376971018564,-0.00606201331604637,-0.036701573416677964,-0.020048680941473947,0.05996625614330552,-0.004786677507562998,-0.030833347696955622,-0.03851487696881415,-0.016167668654505064,-0.06826173681920894,0.014801965567383779,0.0004390798967343045,-0.03789262030585745,-0.007033163175291328,0.01640055290416058,-0.035403583021908075,0.0015208432455442835,0.01302465328100127,0.06113843991567112,0.07184944355598313,0.07084674473252897,0.003967014431186356,0.8727272727272727,0.04507702934986907,0.37819257910311865,0.13784904042307145,0.2404938645659748,0.13648430800891787,0.2177650429799427,0.24639035648209962,0.07727010427817238,0.0,0.3351206434316354,0.08693566527943244,0.27006476292741854,0.05399628967863829,0.11418994413407821,0.5870196363876989,0.0,0.10246034962624662,0.1749530155475824,0.06328631637596027,0.00029192832180387456,0.005842891149101926,0.10581086549082384,0.48655187327674754,0.004866760438870457,1.0,1
8,-0.42854550025810834,-0.05633407371207865,-0.3898822616632018,0.2519852449906015,-0.01255798418057504,-0.0737560250258108,0.17509624435041868,-0.07616906905351821,-0.03602225982339538,0.10862558675297047,0.10573120958255038,-0.08517322708472098,0.04553916568409528,-0.08934828045543203,-0.09023603827052484,0.07655365399094727,-0.11024328019759869,-0.10696733638665759,0.0913429347781212,-0.0767592482519445,0.034311071438948036,0.014204674937020257,0.09724555357041904,0.0658309699609151,0.024843690510625936,0.030934568478537875,0.043801541972219915,-0.020457254096854498,-0.08272717610530483,-0.053698944213104234,0.01850939627270412,-0.05066571479484169,0.01293698535156322,0.023784638115703482,-0.05120503223746642,0.10470836261419533,0.24372118852430127,0.07990067336742955,0.08114959320681817,0.5818181818181819,0.030501159322505855,0.10841110858183474,0.11346006418835516,0.15758975912740492,0.06992968616017836,0.307163323782235,0.05619981308054703,0.035872034529139334,0.018073692942963942,0.28954423592493295,0.09371234512166543,0.2812523069695648,0.004368604183943028,0.04826815642458101,0.6467476715909279,0.039308213067730455,0.08690741103249061,0.16581240389543828,0.03184934144560958,0.02931571255226496,0.0019476303830339753,0.0009033083582055557,0.24501270476293452,0.00414720403795985,1.0,1
9,-0.39885051271550825,0.29811791858372433,-0.49856531035625357,0.21476576037061657,-0.0722867144112429,0.1325556284163615,0.10355641913645589,-0.14228379202524344,0.21350181326532458,-0.016453490394507872,0.032279426646912864,-0.0663825755301896,-0.03167068289420443,0.04981112122482187,0.04672668794832431,0.0529730592243942,0.002369257885792087,-0.10274895714671639,-0.040828624371982654,0.035140602564892875,-0.09169687407211108,-0.08659759959323696,-0.017036119327317075,-0.034167860429637424,0.04292394833888544,-0.031283034434237085,0.020516424106681717,0.032052854286862845,0.003936420188767953,0.0035829703091814005,-0.06385656701623314,-0.0037089697465302208,0.038333308840321496,-0.007308935459137803,-0.031649547314065406,0.06886858749121573,0.11132196674677682,0.046750656582610926,0.0,0.6727272727272727,0.005145999668000029,0.33456256165111165,0.04919374748249113,0.10642326920163613,0.01883724918538844,0.1467048710601719,0.09990654027351276,0.016089000057920404,0.08563332494430619,0.16353887399463807,0.11820357064137588,0.16177980604677694,0.01060946730386164,0.0641340782122905,1.0,0.0,0.07860343711410671,0.06031095164872713,0.13465077820711002,0.0008037355633050763,0.008006924908028564,0.014651316279200263,0.09759690760663892,5.7163006321114396e-05,1.0,1
